Nome ”rg„o;N˙mero Processo;DescriÁ„o Processo;Modalidade de ContrataÁ„o;Empresa Contratada;CNPJ CPF;DescriÁ„o Processo;Item / Finalidade;Quantidade Item;Embalagem;Valor Unit·rio;Valor Total;N˙mero Empenho;Data Emiss„o;Tipo LicitaÁ„o;Materiais/ServiÁos;N˙mero Oferta Compra;Local Entrega;Nome Gest„o
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08084;AQUISIÁAO DE MATERIAIS DE CONSUMO;CONVITE;BALEIRA LTDA EPP;16880322000293;LUVA DESCARTAVEL,VINIL,TRANSPARENTE,TAMANHO G,C/CERTIFICADO APROVACAO;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE MATERIAIS DE CONSUMO PARA UTILIZAÁAO NOS SETORES ADMINISTRATIVOS DESTA UNIDADE PRISIONAL.;100;38 - CAIXA 100 UN;18,95;1895;2020NE00224;43930;2;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA, 85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08084;AQUISIÁAO DE MATERIAIS DE CONSUMO;CONVITE;PONTO MIX COMERCIAL E SERVI«OS EIRELI;29940579000154;RECIPIENTE PARA LIXO DE POLIETILENO 25 L C/TAMPA C/PEDAL COR BRANCA;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE MATERIAIS DE CONSUMO PARA UTILIZAÁAO NOS SETORES ADMINISTRATIVOS DESTA UNIDADE PRISIONAL.;5;1 - UN;41,5;207,5;2020NE00230;43930;2;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA, 85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08084;AQUISIÁAO DE MATERIAIS DE CONSUMO;CONVITE;TECHNICAL NET COMERCIAL E SERVIÁOS EIRELI-ME;5656853000108;AGUA SANITARIA 2% A 2,5%,CLORO ATIVO;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE MATERIAIS DE CONSUMO PARA UTILIZAÁAO NOS SETORES ADMINISTRATIVOS DESTA UNIDADE PRISIONAL.;35;385 - FRASCO 5 L;6,22;217,7;2020NE00231;43930;2;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA, 85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08084;AQUISIÁAO DE MATERIAIS DE CONSUMO;CONVITE;RENATA MARA DA SILVA RIVEIRA 38974183803;29477255000121;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%(PH 6.5/7.5),VALV.PUMP,ALOE;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE MATERIAIS DE CONSUMO PARA UTILIZAÁAO NOS SETORES ADMINISTRATIVOS DESTA UNIDADE PRISIONAL.;200;120 - FRASCO 500 ML;13,3;2660;2020NE00236;43930;2;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA, 85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/09743;AQUISIÁAO DE MATERIAL DE INFORMATICA;DISPENSA DE LICITACAO;SISTECNICA INFORMATICA E SERVICOS EIRELI;53249470000150;WEBCAM;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE MATERIAL DE INFORMATICA PARA UTILIZAÁAO NOS SETORES ADMINISTRATIVOS DESTA UNIDADE PRISIONAL, ATRAVES DE DISPENSA LICITAÁAO.;1;1 - UN;313,2;313,2;2020NE00221;43934;5;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA, 85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11060;AQUISIÁAO DE SUPRIMENTOS DE INFORM·TICA;DISPENSA DE LICITACAO;TORPEDO COMERCIO DE COMPUTADORES EIRELI;21435693000115;MICROPROCESSADOR PARA PC INTEL CORE I5-3470;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE SUPRIMENTOS DE INFORMATICA PARA ESTA UNIDADE PRISIONAL, ATRAVES DE DISPENSA LICITAÁAO.;1;1 - UN;890;890;2020NE00229;43948;5;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA,85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11060;AQUISIÁAO DE SUPRIMENTOS DE INFORM·TICA;DISPENSA DE LICITACAO;TORPEDO COMERCIO DE COMPUTADORES EIRELI;21435693000115;PLACA MAE;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁAO DE SUPRIMENTOS DE INFORMATICA PARA ESTA UNIDADE PRISIONAL, ATRAVES DE DISPENSA LICITAÁAO.;1;1 - UN;505;505;2020NE00229;43948;5;Materiais;;AV DOM JORGE MARCOS DE OLIVEIRA,85;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;8009/2020;AQUISIÁ„O DE MATERIAIS DE HIGIENE;DISPENSA DE LICITACAO;FERRAREZI COMERCIO DE EQUIPAMENTOS DE PROTECAO EIRELI - ME;26581657000183;LUVA DESCARTAVEL, LATEX NITRILICO, TAMANHO MEDIO;AQUISI«√O DE DIVERSOS MATERIAIS PARA USO DESTA COORDENADORIA DE UNIDADES PRI-SIONAIS DA REGI√O METROPOLITANA DE S√O PAULO.;30;38 - CAIXA 100 UN;48;1440;2020NE00240;43930;5;Materiais;;AVENIDA ZAKI NARCHI, 1563;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;8009/2020;AQUISIÁ„O DE MATERIAIS DE HIGIENE;DISPENSA DE LICITACAO;FERRAREZI COMERCIO DE EQUIPAMENTOS DE PROTECAO EIRELI - ME;26581657000183;LUVA DESCARTAVEL, LATEX NITRILICO, TAMANHO GRANDE;AQUISI«√O DE DIVERSOS MATERIAIS PARA USO DESTA COORDENADORIA DE UNIDADES PRI-SIONAIS DA REGI√O METROPOLITANA DE S√O PAULO.;120;38 - CAIXA 100 UN;48;5760;2020NE00240;43930;5;Materiais;;AVENIDA ZAKI NARCHI, 1563;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;9644/2020;AQUISI«√O DE EQUIPAMENTO DE PROTE«√O INDIVI;DISPENSA DE LICITACAO;SEGMAX COMERCIO E EQUIPAMENTOS DE SEGURANCA E SERVICOS DE TECNOLOGIA EIRELI;16917372000117;CONJUNTO P/PROTECAO E SEGURANCA,GRANDE,APLICACAO DE AGROTOXICOS;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE EQUIPAMENTOS DE PROTE-«√O INDIVIDUAL (EPI'S), PARA USO DESTA COORDENADORIA DE UNIDADES PRISIONAIS.;1;1 - UN;97;97;2020NE00249;43955;5;Materiais;;AVENIDA ZAKI NARCHI, 1563;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;9644/2020;AQUISI«√O DE EQUIPAMENTO DE PROTE«√O INDIVI;DISPENSA DE LICITACAO;SEGMAX COMERCIO E EQUIPAMENTOS DE SEGURANCA E SERVICOS DE TECNOLOGIA EIRELI;16917372000117;RESPIRADOR DE PROTECAO RESPIRATORIA SEMIFACIAL, TAMANHO GRANDE;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE EQUIPAMENTOS DE PROTE-«√O INDIVIDUAL (EPI'S), PARA USO DESTA COORDENADORIA DE UNIDADES PRISIONAIS.;1;1 - UN;19,3;19,3;2020NE00249;43955;5;Materiais;;AVENIDA ZAKI NARCHI, 1563;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;9929-2020;M¡SCARA DESCART¡VEL;DISPENSA DE LICITACAO;FUND.PROF.DR.MANOEL P.PIMENTEL - UGFRP;38118438045;MASCARA DE PROTECAO DESCARTAVEL,TNT,CAMADA DUPLA,BOCA E NARIZ;"AQUISIÁ„O DE M·SCARAS DE PROTEÁ„O DESCART·VEIS PARA USO DESTA COORDENADORIA DE UNIDADES PRISIONAIS E ESTABELECIMENTOS PRISIONAIS SUBORDINADOS POR MEIO DA FUNDAÁ„O ""PROF. DR. MANOEL PEDRO PIMENTEL"" - FUNAP";114000;201 - PACOTE 100 UN;0,8;91200;2020NE00241;43937;5;Materiais;;AVENIDA ZAKI NARCHI, 1563;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;SAP8761/20;MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;AGRIBOM COMERCIAL LTDA - ME;1192910000186;PULVERIZADOR, TIPO COSTAL, COM BATERIA LITIO-ION DE LONGA DURACAO;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁ„O DE MATERIAS DE CONSUMO (PULVERIZADOR/ TRINCHA/ CLORO-HIPOCLORITO DE SÛDIO/ TORNEIRA DE PRESS„O/ SABONETE LIQUIDO), NA MODALIDADE DISPENSA DE LICITAÁ„O. ORDENADOR DE DESPESA DR. AG;2;1 - UN;220;440;2020NE00186;43964;5;Materiais;;RUA JOS… MARQUES PRATA, 94;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;SAP8761/20;MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DGF CONSTRUCOES, HIDRAULICA E ELETRICA LTDA. - ME;10684582000126;SABONETE LIQUIDO,PH NEUTRO(6.0 E 7.0),HIGIENE DAS MAOS;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISIÁ„O DE MATERIAS DE CONSUMO (PULVERIZADOR/ TRINCHA/ CLORO-HIPOCLORITO DE SÛDIO/ TORNEIRA DE PRESS„O/ SABONETE LIQUIDO), NA MODALIDADE DISPENSA DE LICITAÁ„O. ORDENADOR DE DESPESA DR. AG;75;37 - L;4,992;374,4;2020NE00187;43964;5;Materiais;;RUA JOS… MARQUES PRATA, 94;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11102;AQUISIÁ„O DE MATERIAL PARA HIGIENE;DISPENSA DE LICITACAO;BALEIRA LTDA EPP;16880322000293;DISPENSER PARA SABAO LIQUIDO,PLASTICO ABS,CAPAC.800ML,29X12X11CM;AQUISIÁ„O DE MATERIAL PARA HIGIENE DO CORPO FUNCIONAL - COVID -19;20;1 - UN;16,7;334;2020NE00228;43957;5;Materiais;;AV GUINLE SN;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11102;AQUISIÁ„O DE MATERIAL PARA HIGIENE;DISPENSA DE LICITACAO;LICITA DISTRIBUIDORA DE PRODUTOS DE LIMPEZA E DESC;28833518000125;PULVERIZADOR MANUAL, 500ML, GARRAFINHA, C/GATILHO, BRANCO, POLIPROP.;AQUISIÁ„O DE MATERIAL PARA HIGIENE DO CORPO FUNCIONAL - COVID -19;10;1 - UN;7,65;76,5;2020NE00229;43957;5;Materiais;;AV GUINLE SN;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11102;AQUISIÁ„O DE MATERIAL PARA HIGIENE;DISPENSA DE LICITACAO;MR DE LACERDA DISTRIBUIDORA;29833579000155;TOALHA DE PAPEL-SIMPLES-INTERF.INST,CLASSE1,2DOB,M(23X23)CM,GOF,BRANCO;AQUISIÁ„O DE MATERIAL PARA HIGIENE DO CORPO FUNCIONAL - COVID -19;100;505 - PACOTE 1000 UN;6,95;695;2020NE00230;43957;5;Materiais;;AV GUINLE - SN;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11102;AQUISIÁ„O DE MATERIAL PARA HIGIENE;DISPENSA DE LICITACAO;RESGAT COMERCIO DE PRODUTOS DE LIMPEZA EIRELI;32785034000125;SABONETE LIQUIDO PEROLADO,ERVA DOCE,PH(7,00-8,00),HIDRATANTE;AQUISIÁ„O DE MATERIAL PARA HIGIENE DO CORPO FUNCIONAL - COVID -19;100;85 - REFIL 800 ML;4;400;2020NE00231;43957;5;Materiais;;AV GUINLE SN;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/7543;AQUISI«√O DE ALCOOL M GEL 46∫;DISPENSA DE LICITACAO;SABAO BRASIL SOLU«OES DE LIMPEZA E DESCARTAVEIS LTDA - ME;13270048000161;ALCOOL ETILICO P/ LIMPEZA,46∫INPM,EM GEL;AQUISI«√O DE ALCOOL EM GEL 46∫;25;1516 - CAIXA COM 12 FRASCOS 500 ML;45,6;1140;2020NE00227;43951;5;Materiais;;AVENIDA GUINLE S/N∞;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;020/20PIN1;DISPENSA DE LICITA«√O AQUISI«√O TERMOMETRO;DISPENSA DE LICITACAO;LUCENA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA;65944753000109;TERMOMETRO DIGITAL DE TESTA OU OUVIDO;PROCESSO DESTINADO AQUISI«√O DE DESESAS EMERGENCIAIS (TERMOMETRO DIGITAL) DEVIDO A PANDEMIA DO CORONA VÕRUS, A DESPESA SE FAZ NECESSARIO, POIS SER¡ UTILIZADO PELOS PROFISSIONAIS DE SA⁄DE DESTA UNIDADE PRISIONAL PRESERVANDO A SA⁄DE ;2;1 - UN;190;380;2020NE00074;43909;5;Materiais;;AV. DRA. RUTH CARDOSO, 1525;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/09593;DISPENSA DE LICITA«√O PARA AQUISI«√O MATERIAL;DISPENSA DE LICITACAO;TORPEDO COMERCIO DE COMPUTADORES EIRELI;21435693000115;WEBCAM;DISPENSA DE LICITA«√O PARA ATENDER DESPSAS COM AQUISI«√O DE WEBCAM LOGITECH C270, PARA AUXILIAR NOS ATENDIMENTOS JUDICIAIS DE VIDEOCOFERENCIA, DEVIDO A PANDEMIA DO NOVO COVID-19.;1;1 - UN;120;120;2020NE00131;43930;5;Materiais;;AV. DRA. RUTH CARDOSO, 1525;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11995;AQUISI«√O DE ¡LCOOL 70%;DISPENSA DE LICITACAO;WIDE STOCK COMERCIO E DISTRIBUICAO LTDA;11699331000188;ALCOOL ETILICO PARA LIMPEZA,COM TEOR ALCOOLICO DE 46INPM,LIQUIDO;PROCESSO DESTINADO A AQUISI«√O DE ¡LCOOL 70% (LIQUIDO E GEL) PARA AUXILIAR NO COMBATE A PANDEMIA DO COVID-19 DESTA UNIDADE PRISIONAL.;50;28 - FRASCO 1 L;9,5;475;2020NE00176;43957;5;Materiais;;AVENIDA RUTH CARDOSO, 1525;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/11995;AQUISI«√O DE ¡LCOOL 70%;DISPENSA DE LICITACAO;WIDE STOCK COMERCIO E DISTRIBUICAO LTDA;11699331000188;HIGIENIZADOR, 70% ETANOL, BACTERICIDA, EM GALAO DE 5L;PROCESSO DESTINADO A AQUISI«√O DE ¡LCOOL 70% (LIQUIDO E GEL) PARA AUXILIAR NO COMBATE A PANDEMIA DO COVID-19 DESTA UNIDADE PRISIONAL.;30;246 - GALAO 5 L;79,9;2397;2020NE00177;43957;5;Materiais;;AVENIDA RUTH CARDOSO, 1525;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08676;AQUISI«√O DE MATERIAL DE HIGIENE E HOSPITALAR;DISPENSA DE LICITACAO;LMS DISTRIBUIDORA DE ALIMENTOS EIRELI-EPP;10623476000132;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%,BACTERICIDA,VALVULA PUMP;PROCESSO DESTINADO A AQUISI«√O DE MATERIAL DE HIGIENE E HOSPITALAR, DISPENSA BEC;320;2098 - FRASCO 440 GR;8,9;2848;2020NE00447;43928;5;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08680;AQUISIÁ„O DE MAT DE HIG E HOSP;CONVITE;MEDICAL CHIZZOLINI LTDA;25067657000105;HIPOCLORITO DE SODIO 1 A 2% DE CLORO ATIVO;PROCESSO DESTINADO A AQUISIÁ„O DE MATERIAL DE HIGIENE E HOSPITALAR, NA MODALIDADE CONVITE BEC;70;246 - GALAO 5 L;12,25;857,5;2020NE00444;43944;2;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/08680;AQUISIÁ„O DE MAT DE HIG E HOSP;CONVITE;VIVER SAUDE COMERCIO DE PRODUTOS HOSPITALARES LTDA;15652029000125;TOUCA CIRURGICA DESCARTAVEL FIBRAS 100% POLIPROPILENO, GRAMATURA 30 C/;PROCESSO DESTINADO A AQUISIÁ„O DE MATERIAL DE HIGIENE E HOSPITALAR, NA MODALIDADE CONVITE BEC;50;201 - PACOTE 100 UN;11;550;2020NE00445;43944;2;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/09677;AQUISIÁ„O DE MATERIAL LIMPEZA;CONVITE;INDUSTRIA E DISTRIBUIDORA DE PRODUTOS DE LIMPEZA D. PRADO EIRELI - ME;8103754000189;DETERGENTE LIQUIDO, NEUTRO;PROCESSO DESTINADO A AQUISIÁ„O DE MATERIAL DE LIMPEZA, PARA SUPRIR AS NECESSIDADES DESTA UNIDIDADE PRISIONAL;150;44 - BOMBONA 5 L;5,8;870;2020NE00446;43950;2;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/09677;AQUISIÁ„O DE MATERIAL LIMPEZA;CONVITE;INDUSTRIA E DISTRIBUIDORA DE PRODUTOS DE LIMPEZA D. PRADO EIRELI - ME;8103754000189;DESINFETANTE EUCALIPTO,(ATIVO AQUIL BENZIL AMONIO);PROCESSO DESTINADO A AQUISIÁ„O DE MATERIAL DE LIMPEZA, PARA SUPRIR AS NECESSIDADES DESTA UNIDIDADE PRISIONAL;150;246 - GALAO 5 L;4,4;660;2020NE00446;43950;2;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/09677;AQUISIÁ„O DE MATERIAL LIMPEZA;CONVITE;INDUSTRIA E DISTRIBUIDORA DE PRODUTOS DE LIMPEZA D. PRADO EIRELI - ME;8103754000189;AGUA SANITARIA 2% A 2,5%,CLORO ATIVO;PROCESSO DESTINADO A AQUISIÁ„O DE MATERIAL DE LIMPEZA, PARA SUPRIR AS NECESSIDADES DESTA UNIDIDADE PRISIONAL;200;385 - FRASCO 5 L;4,4;880;2020NE00446;43950;2;Materiais;;AV NOEL NUTELS, 100;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;2020/06107;AQUISI«√O MATERIAL DE LIMPEZA;DISPENSA DE LICITACAO;IDEAL LINS COMERCIAL DE PRODUTOS E EQUIPAMENTOS LT;29760555000113;LUVA DESCARTAVEL,VINIL,TRANSPARENTE,SEM PO,AMBIDESTRA, TAMANHO MEDIO;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE MATERIAL DE LIMPEZA;30;38 - CAIXA 100 UN;12,96;388,8;2020NE00181;43922;5;Materiais;;RUA AMÈRICO GOMES DA COSTA 305 A;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;7763/20;CILINDRO DE OXIGENIO;DISPENSA DE LICITACAO;IBG INDUSTRIA BRASILEIRA DE GASES LTDA;67423152000178;OXIGENIO MEDICINAL COMPRIMIDO - O2, GRAU DE PUREZA MINIMO DE 99,5%;PROCESSO PARA ATENDER DESPESA COM AQUISI«√O DE CILINDROS DE OXIGENIO MEDICINAL PARA ESTA UNIDADE PRISIONAL;40;10 - M3;14,6;584;2020NE00412;43938;5;Materiais;;RUA MARCUS VINÌCIUS DONADEL GÛES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;8242/20SAP;MATERIAIS DE LIMEPEZA;DISPENSA DE LICITACAO;WIFRAN COMERCIAL LTDA ME;31605574000117;DESINFETANTE,LIQUIDO ,PRINCIPIO ATIVO TENSOATIVO CATIONICO;PROCESSO PARA AQUISIÁ„O DE ALGUNS MATERIAIS DE HIGIENE E LIMPEZA.;120;170 - FRASCO 2 L;3,55;426;2020NE00410;43929;5;Materiais;;RUA MARCUS VINÌCIUS DONADEL GÛES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;8242/20SAP;MATERIAIS DE LIMEPEZA;DISPENSA DE LICITACAO;JR COMERCIO DE ARTIGOS EM GERAL EIRELI;30850750000113;CLORO PARA LIMPEZA LIQUIDO,CL 2 CONCENTRACAO 99,5 A 99,9%;PROCESSO PARA AQUISIÁ„O DE ALGUNS MATERIAIS DE HIGIENE E LIMPEZA.;120;246 - GALAO 5 L;9;1080;2020NE00413;43929;5;Materiais;;RUA MARCUS VINÌCIUS DONADEL GÛES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;9814/20SAP;ALCOOL EM GEL;DISPENSA DE LICITACAO;MALVAGLIA COMERCIAL LTDA ME;16643051000171;HIGIENIZADOR,GEL,ALCOOL 70%,S/ENXAGUE,HIPOALERGENICO;PROCESSO PARA AQUISIÁ„O E 20 GALıES DE ALCOOL EM GEL (05 LITROS );20;246 - GALAO 5 L;99,9;1998;2020NE00409;43937;5;Materiais;;RUA MARCUS VINÌCIUS DONADEL GÛES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;CDPIS02720;AQUISI«√O DE TERMOMETROS DIGITAIS;DISPENSA DE LICITACAO;LUCENA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA;65944753000109;TERMOMETRO DIGITAL DE TESTA OU OUVIDO;PROCESSO PARA AQUSI«√O EMERGENCIAL DE TERMOMETROS DIGITAIS COMO MEDIDA DE CONTEN«√O DO AVAN«O DO CORONA VIRUS, PRA ESSA UNIDADE PRISIONAL.;2;1 - UN;190;380;2020NE00126;43910;5;Materiais;;ESTRADA FERREIRA GUEDES 405;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;ABRACADEIRA TIPO UNHA EM FERRO FUNDIDO GALVANIZADO, DN 20, COM BASE;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;1;566 - PACOTE 25 UN;8,4;8,4;2020NE00089;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;SERRA COPO, EM ACO RAPIDO BIMETAL, DIAMETRO DE 60 MM;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;1;1 - UN;62,28;62,28;2020NE00090;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;"LAVATORIO DE POLIPROPILENO, 36X26 CM, S/ FUROS, VALVU DE 1"", BRANCO";PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;3;1 - UN;18;54;2020NE00091;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;"SIFAO SANFONADO UNIV.SAIDA P/50 E 40MM,ENTRADA P/1"",1.1/4""E 1.1/2""";PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;3;1 - UN;2,9;8,7;2020NE00091;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;COTOVELO PARA TUBULACAO,PVC RIGIDO,MARROM,25MM,SOLDAVEL;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;18;1 - UN;0,65;11,7;2020NE00091;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;LIXA PARA CONSTRUCAO CIVIL, DE OXIDO DE ALUMINIO, GRAO 80, EM FOLHA;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;6;1 - UN;2,5;15;2020NE00091;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA ADMINISTRACAO PENITENCIARIA;1007012/20;LAVATÛRIO,BATENTE E SERRA COPO;DISPENSA DE LICITACAO;DAVOP COMERCIAL EIRELI - EPP;4463413000163;TUBO PVC RIGIDO,40MM,ROSCAVEL,BRANCO;PROCESSO DESTINADO A ATENDER DESPESAS COM AQUISI«√O DE SERRA COPO, BATENTE E MATERIAIS PARA CONSTRU«√O DOS LAVAT”RIOS PARA HIGIENIUZA«√O DAS M√OS, PARA MINIMIZAR A TRANSMISS√O DO COVID-19.;3;1 - UN;25,6;76,8;2020NE00091;43920;5;Materiais;;AV RUTH CARDOSO, 1501;GOVERNO DO ESTADO DE SAO PAULO
